submissionid,ma_id,69_fish_type,69_street,69_customer_home,69_market,69_shop,69_fishing_company,69_restaurant,69_own_home,69_other
59379a30-6136-47f8-8ab8-8a2a1066a65c,373,wakapw,,,,,,,,
72d143fd-a239-4fba-a5d5-f2cb0a39793b,373,kioak,,,,,,,,
46e4fee2-4214-43a7-870c-55b513c98317,373,pwoarenmwoamw,,,,,,,,
a2edc345-e471-41d1-b3b0-a6d1f9cfe6fb,373,pwoarenmwoamw,,,,,,,,
b1e6dbe2-505e-4b09-a27f-05b0586029b6,373,limwer,,,2,,,,,
2ec0d2dd-e981-4086-a8a8-e783a9e1af4e,373,pwulak,,,2,,,,,
e7d4c2b4-4193-4709-bdb5-7a58bfd3f030,373,mwanger,,,2,,,,,
7c6bc8fb-a1a5-4e5f-b3ea-6ad4d83193cd,373,pwoaren mwoamw,,,,,,,,
7c6bc8fb-a1a5-4e5f-b3ea-6ad4d83193cd,373,doarop,,,,,,,,
d542c746-798f-4aa4-973f-40a5ee2e9caf,373,samwei,,,2,,,,,
8cab61a8-8e3d-49ac-8b37-2eba7457178e,373,pwulak,,,2,,,,,
6e206804-4690-4b53-99ce-b7befe8e4afc,373,mwamwpwon,,,,,,,2,
a9979e3c-17e9-4089-98fa-1ff7489ba975,373,mahu,,,2,,,,,
56d984ec-b7af-48c3-b232-8a7e78cdf86c,373,oarong,,,2,,,,,
ce5a8578-5024-4175-9c5c-7ca72878b854,373,pwoarin  mwoamw,,,2,,,,,
7dd92d41-a276-4c22-9e06-da50283b64a9,373,Asemel,,,2,,,,,
eca5f439-1945-48f5-859f-67a0a87b99da,373,doarop,,,2,,,,,
88f81acb-a446-4e07-9285-7952f76895c8,373,moon,,,,,,,,
e185b6fe-10d8-40b9-b20e-37f90f4e4ef9,373,wakapw,,,,,,,,
e185b6fe-10d8-40b9-b20e-37f90f4e4ef9,373,doarop,,,,,,,,
3353b934-a505-47b9-9bce-8339f10abf2e,373,moamw mei,,,2,,,,,
b1cdf142-0d1b-4e7b-9ea4-5c584af8b43f,373,moamwmei,,,2,,,,,
79e216be-9a41-4358-b14e-3d0d8e489fbe,373,mwahger,,,2,,,,,
2d278a70-d532-40cf-bfbc-92b7bc577633,373,Mwahmw Moai,,,2,,,,,
439fb893-5a73-4bc4-b11a-c668ddec17c1,373,pwahlal,,,2,,,,,
b0452914-9b90-4d61-9a85-8e2ce87e6998,373,doaropw,2,,,,,,,
eb163d0a-182c-4b95-a57c-585fc055ed7a,373,mahu,,,1,,,,,
a4324c8d-509a-47d9-a28c-96a565932e2c,373,pwilak,,,1,,,,,
a4324c8d-509a-47d9-a28c-96a565932e2c,373,pwilangking,1,,,,,,,
ae10d5f8-9928-429b-8dbc-2ac514095b81,373,pwahlalhh,,,1,,,,,
3922c6bf-9ad9-446b-bfd5-c5688b0ca879,373,mwmowmmoai,,,2,,,,,
92415ca1-f1f9-4ae8-8563-36bc778e3028,373,mwanger,,,2,,,,,
96dbcd97-2e7f-4cfd-aea0-e3dc68a786a6,373,kioak,,,1,,,,,
d86645fb-7ada-4596-a78d-8b37dcbde300,373,doarop,,,,,,,,
4471103b-d9bb-492d-acdf-87d975a64b06,373,wakapw,,,150,,,,,
4471103b-d9bb-492d-acdf-87d975a64b06,373,mahu,,,150,,,,,
e3360bf5-c761-4a84-b475-76ef8376eed3,373,wakapw,,,150,,,,,
e750c4a8-4bfe-436f-8748-5a3a09c550b8,373,pwalahl,,,150,,,,,
093a348e-218b-487a-a10d-59358e627aa5,373,samwei,,,,,,,0,
87389c75-da52-49af-bd42-eaeddb658cdc,373,mahu ,,,2,,,,,
ae31876b-a728-46e3-a12f-eed000f533a4,373,pwulangkin,,,2,,,,,
63214569-0021-4f95-a0f4-493ee640df3b,373,mahu,,,2,,,,,
63214569-0021-4f95-a0f4-493ee640df3b,373,mwanger,,,2,,,,,
fab048a3-bcc4-405f-9e6d-51c3382e4243,373,kasuwo,,,2,,,,,
fab048a3-bcc4-405f-9e6d-51c3382e4243,373,oarong,,,2,,,,,
d8dca93e-12fd-4223-abbd-28a175670f9c,373,kasuwo,,,2,,,,,
381a6ea5-d1a7-4875-899f-6569663809ba,373,mwomwmaoi,,,,,,,,
ad68b4fb-79ec-428b-97aa-a095a8693e7b,373,ripwiripw,,,2,,,,,
dfd60b99-5fe8-43af-8210-8e248d54588d,373,mwomwmoai,,,2,,,,,
dabbd15e-7af1-4fbf-97a7-70e6c56eb25d,373,pahlapal,,,2,,,,,
5ebff2e1-d147-47b5-a2e5-536662814371,373,lidoi,,,2,,,,,
10b2910c-5b2a-4b7a-9415-1b6d3d5465b5,373,mwomwmei,,,2,,,,,
987af84b-00ce-4488-a250-f33f635c3f0a,373,soapwoau,,,1,,,,,
45fe37af-bff8-430c-aa5b-4f856c504ed1,369,macarela ,25,,,,,,,
63cea088-252f-4678-ad55-054fef5167ff,310,tiburon,,,,,,,20,
cca6e25d-5337-4873-8d84-6ea92f5f6101,310,Macarela,,,,,,,20,
63522074-6364-4745-885c-0241026d290c,309,culila,30,,,,,,,
63522074-6364-4745-885c-0241026d290c,309,pez pluma,30,,,,,,,
1f59c75e-55a6-470a-91d8-3782b8578e8a,309,guaguanca,20,,,,,,,
d91534c4-258a-4aa1-b532-44d966c70170,309,pardo,,,,,,,,
2dcda110-4caa-44d8-afb0-e5e90c8f8a86,315,kin fhis,,,,,,,35,
f9dbfd49-a9fc-493c-bae3-c8f853a217be,315,culila,,25,,,,,,
8d6cce03-c91c-46a8-903c-06e26c3d25f8,315,culial,,25,,,,,,
136591d1-55b7-48ad-8bba-3d06cdab2006,310,Robalo ,25,,,,,,,
62b505ac-d987-4b86-b3b1-d5e02b37141b,,Kalale,45,,,,,,,
47d7ec50-b01e-4b75-8e98-f44dd67a3f69,315,Yalatel,,,,,,50,,
9b0e885e-3fc7-4bcb-b2e0-3b7b722cfb1e,310,Culila,20,,,,,,,
9b0e885e-3fc7-4bcb-b2e0-3b7b722cfb1e,310,vieja ,20,,,,,,,
55653233-5117-472b-976f-2a9acca5d749,309,culila y ronco,,22,,,,,,
d37c03a1-efb5-4b8a-8981-bc8fe777bcbb,309,yalatel,,42,,,,,,
b8f91f3d-693d-44cf-9bb6-f2e562598af5,309,yalatel,,43,,,,,,
7a927b82-5dcb-4165-9d21-7a31726ad76b,,lisa,0,20,0,0,0,0,0,0
b4022570-aadd-46ac-9342-6ff26994be1f,,machaca,25,0,0,0,0,0,0,0
d0f9e325-9d7e-49e3-bc0d-c1fe1e055051,,Caguacha,0,25,0,0,0,0,0,0
d0f9e325-9d7e-49e3-bc0d-c1fe1e055051,,Robalo,0,40,0,0,0,0,0,0
38807bd7-8152-4c84-85a4-924695c10b56,,Caguacha,0,30,0,0,0,0,0,0
2f17c792-167f-49c6-93bb-092aca2e8f85,,cabacha ,30,30,0,0,0,0,0,0
e4d78a63-fe0f-4d86-ad30-406ef4e3591c,,culila ,35,35,0,0,0,0,0,0
30d047a3-7508-46e1-9552-fac18456b4f5,,robalo,40,0,0,0,0,0,0,0
bc44c852-7208-4aff-8ef0-d521c1c31baa,,Lisa,20,0,0,0,0,0,0,0
dac81ba1-f984-4c6d-83f0-6c464c0b74fd,310,pico de oro,,,,,,,20,
0fe8e004-a7e1-4688-9caf-2535d6baddd3,310,,,,,,,,,
d0e37378-df46-4bf1-8f4f-ea1a06c19628,369,,,,,,,,,
83fa1b21-d3ae-4378-b05b-e59f8f58bd68,369,,,,,,,,,
20650af9-13c3-4695-8efb-d4d1dd9b8c8a,315,Culila,,30,,,,,,
5846e9e5-ce58-41a8-afe9-d74b570bb75a,,Makarela,35,,,,,,,
5846e9e5-ce58-41a8-afe9-d74b570bb75a,,Kalale,50,,,,,,,
71e4e297-eadf-4ed0-b3ec-37abd2e7370b,,Culila,35,0,0,0,0,0,0,0
76f01813-ebdd-4364-b048-2290cf6618ad,,Lisa,20,0,0,0,0,0,0,0
ae591dd1-5d28-4d56-8ee8-6d09a0414e26,,Curvina,30,0,0,0,0,0,0,0
6fbfb2ab-5e41-4829-bdc7-109934d735cb,,culila,35,0,0,0,0,0,0,0
6fbfb2ab-5e41-4829-bdc7-109934d735cb,,curvina,0,25,0,0,0,0,0,0
c3b2b96a-d715-48fd-8369-b451edfb822f,310,bonito macarela tiburones,,1,,,,,,
c062c23b-2310-429f-8818-2758f6dd97bf,310,macarelas bonito barbones y machete,,,,,,,1,
94914438-aa70-4520-83fe-9f87b3466dc8,310,macarelas culila curbina,,,,,,,1,
6006e52e-055c-4dc6-b11b-69593dc6d66a,310,,,,,,,,,
4a145747-8d2a-45c8-b634-6ba42480a77d,309,,,,,,,,,
cb497ff8-83d0-4856-bc02-843229b2b408,309,,,,,,,,,
a17b9989-cb87-46cf-a240-94ec94508222,309,kinfish,40,,,,,,,
fd6be25f-887a-4310-9d3b-861d2ccd57fc,309,,,,,,,,,
d626e861-9ac2-4b9c-9a93-c5698d0e018f,309,,,,,,,,,
2024a314-e3c2-4b24-ab85-81ec35c0977b,,robalo,40,40,0,0,0,0,0,0
fcac4e59-69c5-4c96-8aec-e44291c17e2d,,curbina,25,25,0,0,0,0,0,0
fcac4e59-69c5-4c96-8aec-e44291c17e2d,,machaca,25,25,0,0,0,0,0,0
7ad4a4c8-25f2-4d55-93d4-9f2c1c1f7e9f,,Guapote,22,22,0,0,0,0,0,0
9898c820-e7e1-4fe9-b08a-f241c167da0b,,tilapia,25,25,0,0,0,0,0,0
0a66b92a-0d5b-4603-9662-d30de306279e,,jurel,1,1,0,0,0,0,0,0
bd3a9758-cc6e-4ebc-8066-cf877e528876,309,kalale,,,,,,,,
c0d08ea8-7be9-4d07-b9e3-08209ecc1323,309,cuvera y pardo,,30,,,,,,
60e177d1-1eee-4e62-94e1-71bec55d5247,,Lisa,20,,,,,,,
60e177d1-1eee-4e62-94e1-71bec55d5247,,machaca,30,,,,,,,
07d0c94b-39b1-4368-80ad-344063f036d4,,tilapia,30,0,0,0,0,0,0,0
53933bd7-46b2-4db6-a6a6-11a37e54a342,309,la culila y el ronco,,22,,,,,,
880a5d61-e860-451d-a8ef-4bd42f4ed7b3,309,yalatel,,45,,,,,,
ef6d3865-4e2a-4c2b-b6bc-633059abcfd4,,Machaca,25,,,,,,,
1263e46d-80e3-44b0-a729-33346a08dc8b,309,culila,30,,,,,,,
aba95169-2d65-4c58-b90c-083bc32e6af9,309,,,,,,,,,
f4bd1b7c-8876-454a-84e6-fab51facbe33,309,,,,,,,,,
4963c424-85c2-4e1a-99cb-65247a7c81bc,309,,,,,,,,,
8ca72ed2-113f-4f65-9be8-b30ab95fd783,309,culila,30,,,,,,,
ae881a1c-21f6-4ecf-9576-f9195b2127d2,309,calale,0,,,,,,,
93bba464-88d2-41cf-a8fb-ad932fdc4f8e,309,pardo,35,,,,,,,
663f2bcc-f476-4e52-901c-a2c19c70472c,,Curbina,25,,,,,,,
4982f434-a447-483b-910e-dd402eca7999,,culila,30,30,0,0,0,0,0,0
e3920f52-3560-4da8-b9e9-c0c63b323ab5,310,,,,,,,,,
440f4466-9414-4669-b8e7-e9bb211f1277,310,culila yalatel curvina ,1,,,,,,,
426183ba-3ad2-4b4b-a0d5-e7831e330528,309,culila,20,25,30,35,40,100,0,
01246f98-b0e7-467b-8a8d-333a35e7e61e,,robalo,45,45,0,0,0,0,0,0
281510fa-7ebc-459a-8d10-061896de3ad0,,robalo,45,45,0,0,0,0,0,0
8fc6b667-ed63-4ae8-a3fb-d744584fafb8,,guapote,30,30,0,0,0,0,0,0
f2341dd4-39be-435d-8e7c-83421d171a81,,guapote,30,30,0,0,0,0,0,0
fcf510ae-107d-48e0-b8ce-7c97b209ac7a,,caguacha,35,35,0,0,0,0,0,0
525af8b3-09de-46df-baf9-2ab5bbda5af6,,machaca,22,22,0,0,0,0,0,0
f512e057-bacc-4369-8a1b-fddd2c621ae2,,machaca ,28,28,0,0,0,0,0,0
a4841b1b-22fd-4987-82f9-ec013b4c21c0,,Macarela,30,30,0,0,0,0,0,0
09d0bb1f-8e36-4c9f-bddd-6ce6cf123389,309,,,,,,,,,
fbb71795-6b20-4f29-bf49-aea692426a3c,309,culila,0,,,,,,,
fbb71795-6b20-4f29-bf49-aea692426a3c,309,jurel,0,,,,,,,
d1a13473-9a8f-49ab-a32a-82ad0753af2b,309,calale,30,,,,,,,
9c2fed69-c7a6-460e-b2fe-abe4d84ad68f,309,pez pluma,0,,,,,,,
1850ce58-73de-4ce4-8942-b2498560d561,309,barracuda,0,,,,,,,
215f259c-6418-4cb3-a0e3-af00529be124,,robalo,45,45,0,0,0,0,0,0
b9ae3bf5-c01a-45ab-aac8-1239707bfc4a,,liza ,28,28,0,0,0,0,0,0
db1681be-8c17-42fd-b5c3-8a062df2df3d,,machaca,25,25,0,0,0,0,0,0
0c892b45-0594-4267-9514-7915737b171e,,jurel,,,,,,,25,
9fc15958-6ddd-4d15-bb3e-afb72c161f42,,caguacha,,,,,,,25,
133b8716-7998-4f0c-8d4c-40a4dff1b36a,315,,,,,,,,,
43870674-8af6-43d1-b4a8-bda5558afbb2,,calale,,,,,,,35,
8c561ddd-7416-4415-80dd-86036ad28697,,kin fhis,,35,,,,,,
7320751e-65e8-4046-872c-706c9e828f69,,curbina,,25,,,,,,
78cc174d-81eb-463d-bc08-486945178ae7,315,jurel,,,,,,,,35
4f3b26db-88f9-4bc6-87ce-20538e247ca6,315,kalales,50,,,,,,,
2a31855e-5edc-4446-a918-198521c3d631,315,kawasha,,,35,,,,,
eca10d9f-462a-4201-9cf8-e33f10197d37,315,kalale,50,,,,,,,
fa59df8a-e773-4c92-b05e-8a396c65a404,315,genbere,35,,,,,,,
22bcf744-9e1d-4ea9-a769-bdc39a43020a,315,kawasha,35,,,,,,,
d4343e74-d546-4822-9155-1bc8688c5a5c,315,culila,,30,,,,,,
880b2a7b-c8cd-4821-9230-68985e64801a,315,kalale,50,,,,,,,
8938751b-bbd8-40ef-9d96-566cc65ecb36,,calale,,,,,,35,,
b9b38b63-d00b-46d6-9f80-794b9c8441d0,309,ronco,30,,,,,,,
b9b38b63-d00b-46d6-9f80-794b9c8441d0,309,culila,25,,,,,,,
e7b51bc3-ce93-427d-9e15-0b9288b35001,309,pardo,30,,,,,,,
5449e057-c63a-4b74-ade2-2b44401bd0c3,,caguachas,25,,,,,,,
94b7632a-ac3a-45cd-b538-3e282e99b704,,curbina,0,,,,,,,
307faaa6-eac5-4104-9740-bbfafb2a3650,303,caribean,,,,,60,,,
f382fa05-c4b8-45c9-8415-9c408b852189,303,black stomb,,,,,60,,,
9699bdc2-3c60-48cf-b439-90c903545707,303,ronco,,,,,15,,,
d40cf5b9-71bb-4205-a429-ddd42731f0b0,303,,,,,,,,,
2f602d8e-0a18-45ce-9acf-ab3c24e559b5,303,rojo,45,,,,,,,
76eef1a3-b317-4325-b3c9-f4ef3feeeba1,303,rojo,40,,,,,,,
6e2bebdb-0ef9-4099-baf0-3e6b4ee30482,303,ronco,,,,,10,,,
ec6fb9a8-78ee-45f9-b903-883aca86c26d,303,,,,,,,,,
118e4a1e-d4c2-4a38-9d2f-678d71aeea94,303,barracuda,,,,,30,,,
b2ce2eee-981e-4533-bf83-f0739310ec08,303,cola amarilla,40,,,,,,,
6fbcc35c-c6fa-480e-800a-3ad9ac5e0c05,303,rojo,45,,,,,,,
e935b9bc-00ff-42c3-9c8f-7bdc503be129,304,,,,,,,,,
acbb833c-9227-47c5-bbb6-a7484efbb7b3,304,Pargo,,,,25,,,,
4ae729a0-97f7-454a-8cd0-d67bbfc89d08,304,cabo,,,25,,,,,
3d2c5800-cb69-4657-8dd1-ca31a95c4e91,304,criollo,,,,,,,20,
4f455604-ef6a-45a8-8c64-b10d6f681b9b,304,cubera,0,20,0,0,0,0,0,0
9105196e-4c3f-40b5-a481-92285e267123,304,cubera,0,15,0,0,0,0,0,0
56dd4d4d-5e08-4795-843a-e3ec4601dd63,304,cabo,0,0,0,0,0,0,20,0
49d14000-a5b2-46d1-a328-0a7a41052476,304,cabo,0,0,0,0,0,0,20,0
dba50061-692f-4c7a-a285-ebacc82e1f83,304,cabo,0,20,0,0,0,0,0,0
7a7e57c8-4628-4047-8f17-dadf7b27c243,304,parbo lunar,0,45,0,0,0,0,0,0
657f67b0-4fd5-4d81-a3e5-82a82c9d612e,304,Calale,0,0,0,0,0,55,0,0
69b9df7f-0312-4d7c-9aee-cc7aa9c3f0c4,304,sierra,30,0,0,0,0,0,0,0
71f40073-e482-444e-b787-ef3225c1425a,304,cabo,0,0,0,0,0,0,30,0
c09f6c5b-777c-412b-9793-20addb88b203,304,sierra,0,0,0,0,0,0,15,0
a3716149-9c17-479d-b77c-3d8ad6e0ee5d,304,bolaño,0,15,0,0,0,0,0,0
51ce7df5-c18f-4e25-b349-8c4ab3923b6b,304,,,,,,,,,
ddef7ceb-6f70-4b72-8508-b490b30b448c,304,,,,,,,,,
abaee4be-6ca7-4727-9b21-256163d272ee,304,,,,,,,,,
52f7e299-1979-45d6-8736-f16328e764e2,303,calale,,,,,,,0,
a0528999-fb07-449b-8da6-0b2294423a38,303,ronco,,15,,,,,,
11c5172b-cb6d-4122-84d5-505e01380a42,303,ronco,,20,,,,,,
6a6278a7-addf-42f7-a276-1225619c0d4c,303,pardo,,,,,29,,,
9b06c034-e0ea-4b72-b4bb-9120af24a6a1,303,,,,,,,,,
557449df-1b3e-4858-a6d7-c925c775348c,303,,,,,,,,,
2812ce49-027f-4a2e-9f3c-1ba1038af7c9,303,,,,,,,,,
87565f39-aa68-4d3d-966a-e13bcb34e602,303,jimmy hyde,,,,,38,,,17
5216bae4-815e-4ee1-8945-13de95b8177f,303,,,,,,,,,
403410b9-de38-4ae4-be38-93da974f3301,303,,,,,,,,,
4ff63643-3a4e-43c8-8ad3-99142834cf33,303,King Fish,,,,,70,,,
0af5a61f-e307-4f9b-bd09-47fa5f86fefd,303,,,,,,,,,
965a0fd3-e76f-4a2a-ac2d-c14d831068f5,303,ronco,,15,,,,,,
75d1200b-bbb8-4302-af12-532e2d07e2f2,303,,,,,,,,,
5138024b-57dc-4cbd-af4d-1025aa2e873d,299,cabo,0,0,0,0,0,0,25,0
12b29c65-f5d9-4f05-9a27-035eabdecbba,304,bonito,0,0,0,0,0,0,20,0
7224cdce-2bed-405c-83a0-b84a8ca763b2,304,cubera,0,0,0,0,0,0,45,0
14557af2-4d65-4ac3-9f81-524cb4693a90,304,cubera,0,45,0,0,0,0,0,0
a75d1a3b-e12d-41ec-a1c8-ee99e3e810f5,304,cabo,0,0,0,0,0,0,25,0
8073a8cf-8c1c-4c10-9a27-0c5926a8cc62,304,cabo,0,0,0,0,0,25,0,0
801ab830-a12d-4dc5-8819-9b11bb526759,304,,,,,,,,,
73d1e42e-11b5-4ce2-a7ba-9936429dacbf,304,cabo,15,0,0,0,0,0,0,0
068200a2-d621-40ba-98d6-ad183be91957,304,atun,0,0,0,0,0,0,20,0
b65fbbfd-301a-4cd9-90d7-2b0e587aca2c,304,,,,,,,,,
549a2efe-958e-4f75-a183-8221d23e97cb,304,cabo,0,0,0,0,25,0,0,0
80f881eb-ccbd-402c-9bd5-d64ef3e5de8e,299,cabo,0,30,0,0,0,0,0,0
6e29addc-31f6-4c0e-93b2-e16676f06d8b,299,calale,45,0,0,0,0,0,0,0
f24e1019-2c9f-484e-a276-e7ac36611a46,304,pargo,0,0,0,0,0,50,0,0
8bb753d4-d3de-45c0-861a-ba180542ecbc,299,pargo,60,0,0,0,0,0,0,0
87f5f2f1-5a34-46f6-bf9e-54b058fe2947,304,pargo,0,0,0,0,0,0,50,0
654b76e5-ebab-4f86-89f8-bc0fc0c2293b,304,cabo,0,0,0,0,0,0,25,0
097f732f-c609-4b83-9ab7-43528a7fd268,304,pargo,0,0,0,0,0,0,50,0
618c949a-2c8b-4b5e-88c1-39d5f908a460,299,,,,,,,,,
87746702-48b0-49b9-a119-cc3723f245aa,299,,,,,,,,,
d9c9ec09-3293-413c-b9bb-f746179b4e94,299,,,,,,,,,
f15f8396-eaa2-44e0-904d-44e4ce7cec94,304,,,,,,,,,
2d0b522e-af6e-49f8-b4c8-b3cbe13b3873,304,pargo,0,0,0,0,0,0,45,0
a3fabf31-d8e6-4700-9959-4105a4362321,299,,,,,,,,,
67301bfd-a1e2-42b5-98df-89cd95b9a7bb,299,bonito,0,0,0,0,0,0,25,0
b8ce2bfd-1032-43df-a31a-f59fa393c658,299,criollo,0,0,0,0,0,0,100,0
826b3a98-4643-4de7-af9a-5a0a1b7aacd0,304,cabo del año,15,0,0,0,0,0,0,0
dfe4695e-b893-47f9-8521-e886b56823ce,299,Robalo,0,35,0,0,0,0,0,
4a6545ce-6f0d-492a-88d6-26d8ae4a747c,299,pez plato,0,25,0,0,0,0,0,0
f2cb4de6-bc18-4b7c-baeb-965ab744fffb,304,bolaño,0,15,0,0,0,0,0,0
3a209cb8-a0a1-4622-99f4-bc66627c4f1b,299,sierra,0,0,0,0,0,0,,
82e54666-f2f8-4284-bd0e-5666b2cc94e9,299,cabo,0,0,0,0,0,0,30,0
ed350887-a4ce-4aa8-b543-98ca2bc3204b,299,Robalo,0,35,0,0,0,0,0,0
7f51fe81-8f97-4344-8438-1d36dc4b02f5,304,parbo,45,0,0,0,0,0,0,0
bb75fdd0-2a26-439f-af23-d54c36e8cd0a,304,bolaño,,16,,,,,,
0f1e5a1b-b247-4278-a762-69be88598993,299,yumba,0,0,0,0,0,0,0,0
2450877c-5ae4-4c80-8164-7c15d90d2408,,Jaibas,0,0,0,0,0,0,12,0
2f91d153-aa64-4b5d-bcdb-4ad909095358,315,Kulila,,,,,,,35,40
e9267dd2-92db-4644-b0ca-6cb2454f9773,315,Makarela,,,,,,,35,
f89c0948-9046-4c62-8654-fefdddd31479,369,,,,,,,,,
a0c9182e-8b89-472e-9ba0-2a2816b6e6c2,,Jurel,0,0,0,0,0,0,25,0
4fa1fd04-d801-4c0d-a586-16331d10d2e2,,Robalo,0,0,0,0,0,0,35,0
61e72019-22a9-43d2-b395-b0fcd7a92838,,Machaca,25,0,0,0,0,0,0,0
b239bd5c-2ea6-4d6b-b0a4-ea98926b41ec,315,Makarela,30,,,,,,,
6abcdfda-3df3-48b1-824e-009b9496aba6,369,,,,,,,,,
c18591b2-5ccd-4ae3-b83c-d057cad0483d,369,"culila,macarela,cabacha, pescado rojo, king fish",,,,,,,30,
d81885ca-de4a-4c75-b40f-4cec74a9925c,369,"culila, macarela, machaca, resnapa, yalatel, pescado rojo ",25,,,,,,,
96b9a1db-b2db-4bef-a2a1-4e6520a965b0,310,Macarela,,,,,,,20,
e738a48d-bf8b-4a4b-861e-e7251abbb1f1,310,Curel,,,,,,,20,
5969d65a-99d7-48ec-8c90-bd49b33e8988,310,Macarela,,,,,,,20,
7feb9fa0-dbcf-4149-8252-5ec636d60e1e,310,Machete,,,,,,,5,
950190b7-e0d8-42a9-83d9-dc421a47a4a3,310,Culila,,,,,,,20,
738393bc-bd12-4b52-a212-99c795006809,310,Culila,,,35,,,,,
7da8df6b-8fa4-4d9b-a0e4-cc18113d1d77,309,pez pluma,30,,,,,,,
1fec892f-6aca-4489-bde9-21c000a034c3,309,,,,,,,,,
559ec9d9-ab42-49fa-a462-5093b8e49090,,macarela,35,35,0,0,0,0,0,0
559ec9d9-ab42-49fa-a462-5093b8e49090,,robalo,40,40,0,0,0,0,0,
84788136-379e-453e-a64c-fb20f129d718,,robalo,40,40,0,0,0,0,0,0
51b78104-6fa7-416c-834a-5364c2c790b8,,robalo,40,40,0,0,0,0,0,0
2a852faa-1436-45d6-bd39-1acfb6cb3af8,,sabalo,35,35,0,0,0,0,0,0
e975d04c-3df0-4620-a561-03bf1b373ffa,315,Yatel,,,,,,48,,
68324354-4bd5-45c5-a0ee-b84c35cfd5e7,315,kalale,35,,,,,,,
4a471499-248b-47c8-92f4-b2e9d52d7694,315,Culila,,,35,,,,,
e0a8922c-46bd-410a-8287-fc5944d50afc,309,yalatel,,43,,,,,,
e0a8922c-46bd-410a-8287-fc5944d50afc,309,kalale,,33,,,,,,
eb081d2b-90db-4ac5-90f1-da40360dfd92,309,calale,,25,,,,,,
d2a979ad-fa56-4f18-8115-db1cab8034b1,309,culila,25,,,,,,,
ed983ac0-dc40-40c6-8c5f-4ec7d8ad38f0,309,ronco,,,,,,,20,
4e74a6ef-35bd-4b8c-8152-4898d69ed010,309,,,,,,,,,
632e510d-8976-497b-84c0-bb497133e04b,309,culila,20,,,,,,,
87c0f941-3023-4b4f-b22e-b325bbc1498a,309,culila,30,,,,,,,
7331d125-d1e9-4987-b30a-ae81958390fd,309,,,,,,,,,
a120764f-1934-4b96-8bb2-e14d28e18c75,315,kubera,40,,,,,,,
688aea9d-fdee-4884-9bc1-a945dc309ce9,310,macarela culila rovalo,1,,,,,,,
08d87f17-03c8-4d32-892e-0c863a375083,315,kalale,,,,,,,50,
d99ea9dc-35ea-421d-8fd9-680b3a6954e5,315,makarwla,,,,,,,35,
8ff1ae93-98a6-438b-82d8-740dd93fc58b,,Lisa,0,0,0,0,0,0,20,0
c3eb9255-8e05-446f-bd54-8ff83e1c2e8c,,Tilapia,0,0,0,0,0,0,20,0
96b5c96c-d0cc-4d6e-99f6-d2e68e791c80,,Robalo,0,35,0,0,0,0,0,0
b5a48c35-74d3-457b-b453-e745b02f6069,,Robalo,30,0,0,0,0,0,0,0
d25285bb-3d02-416f-bc80-324b5a170f56,369,culila ,,,,,,,25,
e952879c-61c7-4926-b54f-0234fa6505ed,369,,,,,,,,,
adf45c88-7477-4751-a7cf-d07ed3337fbb,310,jurel,,,,,,,15,
4e5e539c-5ddd-46b7-985d-e164dd9f4410,310,Pardo,,,,,,,30,
4e5e539c-5ddd-46b7-985d-e164dd9f4410,310,palometa,,,,,,,20,
a7f74972-1de6-4f72-8c37-782ad10f135c,,Lisa,0,0,0,0,0,0,20,0
e21f2a75-7662-488f-9cf2-844588fce048,,Róbalo,0,35,0,0,0,0,0,0
e21f2a75-7662-488f-9cf2-844588fce048,,Machaca,0,25,0,0,0,0,0,0
fc82654d-f789-4917-aff3-682c09eb232f,,Robalo,0,35,0,0,0,0,0,0
474600ab-228f-4c70-82de-1c3189ca0844,310,Curbino,,,,,,,20,
741b627a-def3-451b-a8cd-ef68642aca4c,,Robalo,0,40,0,0,0,0,0,0
741b627a-def3-451b-a8cd-ef68642aca4c,,curbina,0,25,0,0,0,0,0,0
183fa019-67b3-46ff-9e75-6a11a457811e,,lisa,20,0,0,0,0,0,0,0
fb4de4cd-c9b7-46e7-9201-a790de2d3eda,315,Kubera,,,,,,,40,
eb450c21-7b7c-42ea-b33c-520ae44a5b5e,315,Ronco,,,,,,,35,
b487c975-bd58-4053-b03b-17026d034f34,,Pez Ralla,15,,,,,,,
eadc2b67-36dd-46e3-bf2c-3817e7b0a6d9,,Pardo,,,,,,50,,
ff383198-7a3d-47c0-90fa-a71448039403,,Culila,35,,,,,,,
5814b246-7634-4d17-94a2-74149f39cce8,309,ronco,35,,,,,,,
ea434e0a-5324-4b3c-99ec-d24b78f4185d,309,,,,,,,,,
e85511c7-a6bc-4a94-b417-7ced22947dbe,309,yalatel,,40,,,,,,
eecabd06-127a-4dee-921a-404c213a8674,309,pez pluma,30,,,,,,,
a5deef56-5069-4840-9db5-1de1fa7ca879,309,robalo,,,,,,,,
09c76611-dac3-441b-bf5e-2c99bb2df57e,309,,,,,,,,,
67064b3b-27b2-4974-9a39-56a340cfa225,315,jurel,20,,,,,,,
b8a33c68-08e1-462d-99d4-c1aac09b1052,315,culila,,25,,,,,,
3f9eaf31-0c1c-4f79-98d5-46186c05e4db,315,calale,,35,,,,,,
3f9eaf31-0c1c-4f79-98d5-46186c05e4db,315,macarela,,25,,,,,,
7e1ee5d0-939c-403c-a056-bffffe6cef86,315,culila,,25,,,,,,
